  0.00000000E+00  0.13842112E+02
  0.14099168E-01  0.13841696E+02
  0.28198336E-01  0.13840447E+02
  0.42297504E-01  0.13838363E+02
  0.56396671E-01  0.13835440E+02
  0.70495839E-01  0.13831674E+02
  0.84595007E-01  0.13827058E+02
  0.98694175E-01  0.13821586E+02
  0.11279334E+00  0.13815250E+02
  0.12689251E+00  0.13808041E+02
  0.14099168E+00  0.13799951E+02
  0.15509085E+00  0.13790971E+02
  0.16919001E+00  0.13781092E+02
  0.18328918E+00  0.13770307E+02
  0.19738835E+00  0.13758608E+02
  0.21148752E+00  0.13745989E+02
  0.22558669E+00  0.13732446E+02
  0.23968585E+00  0.13717973E+02
  0.25378502E+00  0.13702571E+02
  0.26788419E+00  0.13686240E+02
  0.28198336E+00  0.13668983E+02
  0.29608252E+00  0.13650806E+02
  0.31018169E+00  0.13631715E+02
  0.32428086E+00  0.13611723E+02
  0.33838003E+00  0.13590843E+02
  0.35247920E+00  0.13569090E+02
  0.36657836E+00  0.13546484E+02
  0.38067753E+00  0.13523048E+02
  0.39477670E+00  0.13498806E+02
  0.40887587E+00  0.13473785E+02
  0.42297504E+00  0.13448015E+02
  0.43707420E+00  0.13421527E+02
  0.45117337E+00  0.13394357E+02
  0.46527254E+00  0.13366539E+02
  0.47937171E+00  0.13338111E+02
  0.49347087E+00  0.13309111E+02
  0.50757004E+00  0.13279579E+02
  0.52166921E+00  0.13249554E+02
  0.53576838E+00  0.13219075E+02
  0.54986755E+00  0.13188183E+02
  0.56396671E+00  0.13156916E+02
  0.57806588E+00  0.13125313E+02
  0.59216505E+00  0.13093409E+02
  0.60626422E+00  0.13061241E+02
  0.62036339E+00  0.13028840E+02
  0.63446255E+00  0.12996238E+02
  0.64856172E+00  0.12963463E+02
  0.66266089E+00  0.12930541E+02
  0.67676006E+00  0.12897493E+02
  0.69085922E+00  0.12864340E+02
  0.70495839E+00  0.12831097E+02
  0.71905756E+00  0.12797778E+02
  0.73315673E+00  0.12764393E+02
  0.74725590E+00  0.12730948E+02
  0.76135506E+00  0.12697447E+02
  0.77545423E+00  0.12663892E+02
  0.78955340E+00  0.12630281E+02
  0.80365257E+00  0.12596612E+02
  0.81775174E+00  0.12562878E+02
  0.83185090E+00  0.12529075E+02
  0.84595007E+00  0.12495195E+02
  0.86004924E+00  0.12461231E+02
  0.87414841E+00  0.12427177E+02
  0.88824757E+00  0.12393028E+02
  0.90234674E+00  0.12358779E+02
