  0.00000000E+00  0.10466655E+02
  0.80386700E-02  0.10466678E+02
  0.16077340E-01  0.10466748E+02
  0.24116010E-01  0.10466864E+02
  0.32154680E-01  0.10467027E+02
  0.40193350E-01  0.10467236E+02
  0.48232020E-01  0.10467492E+02
  0.56270690E-01  0.10467793E+02
  0.64309360E-01  0.10468140E+02
  0.72348030E-01  0.10468532E+02
  0.80386700E-01  0.10468969E+02
  0.88425370E-01  0.10469450E+02
  0.96464040E-01  0.10469976E+02
  0.10450271E+00  0.10470545E+02
  0.11254138E+00  0.10471157E+02
  0.12058005E+00  0.10471812E+02
  0.12861872E+00  0.10472509E+02
  0.13665739E+00  0.10473247E+02
  0.14469606E+00  0.10474025E+02
  0.15273473E+00  0.10474844E+02
  0.16077340E+00  0.10475701E+02
  0.16881207E+00  0.10476597E+02
  0.17685074E+00  0.10477531E+02
  0.18488941E+00  0.10478501E+02
  0.19292808E+00  0.10479506E+02
  0.20096675E+00  0.10480547E+02
  0.20900542E+00  0.10481621E+02
  0.21704409E+00  0.10482728E+02
  0.22508276E+00  0.10483867E+02
  0.23312143E+00  0.10485037E+02
  0.24116010E+00  0.10486236E+02
  0.24919877E+00  0.10487464E+02
  0.25723744E+00  0.10488719E+02
  0.26527611E+00  0.10490001E+02
  0.27331478E+00  0.10491307E+02
  0.28135345E+00  0.10492637E+02
  0.28939212E+00  0.10493989E+02
  0.29743079E+00  0.10495362E+02
  0.30546946E+00  0.10496756E+02
  0.31350813E+00  0.10498167E+02
  0.32154680E+00  0.10499596E+02
  0.32958547E+00  0.10501041E+02
  0.33762414E+00  0.10502500E+02
  0.34566281E+00  0.10503972E+02
  0.35370148E+00  0.10505455E+02
  0.36174015E+00  0.10506949E+02
  0.36977882E+00  0.10508451E+02
  0.37781749E+00  0.10509960E+02
  0.38585616E+00  0.10511475E+02
  0.39389483E+00  0.10512995E+02
  0.40193350E+00  0.10514517E+02
  0.40997217E+00  0.10516040E+02
  0.41801084E+00  0.10517562E+02
  0.42604951E+00  0.10519083E+02
  0.43408818E+00  0.10520601E+02
  0.44212685E+00  0.10522114E+02
  0.45016552E+00  0.10523620E+02
  0.45820419E+00  0.10525119E+02
  0.46624286E+00  0.10526608E+02
  0.47428153E+00  0.10528087E+02
  0.48232020E+00  0.10529553E+02
  0.49035887E+00  0.10531005E+02
  0.49839754E+00  0.10532442E+02
  0.50643621E+00  0.10533863E+02
  0.51447488E+00  0.10535265E+02
  0.52251355E+00  0.10536647E+02
  0.53055222E+00  0.10538009E+02
  0.53859089E+00  0.10539348E+02
  0.54662956E+00  0.10540663E+02
  0.55466823E+00  0.10541954E+02
  0.56270690E+00  0.10543217E+02
  0.57074557E+00  0.10544453E+02
  0.57878424E+00  0.10545660E+02
  0.58682291E+00  0.10546837E+02
  0.59486158E+00  0.10547982E+02
  0.60290025E+00  0.10549095E+02
  0.61093892E+00  0.10550174E+02
  0.61897759E+00  0.10551218E+02
  0.62701626E+00  0.10552226E+02
  0.63505493E+00  0.10553196E+02
  0.64309360E+00  0.10554129E+02
